step,t,base_x,base_y,base_z,base_yaw_deg,cmd_joint1,cmd_joint2,cmd_joint3,cmd_joint4,cmd_joint5,cmd_joint6,q_joint1,q_joint2,q_joint3,q_joint4,q_joint5,q_joint6,qd_joint1,qd_joint2,qd_joint3,qd_joint4,qd_joint5,qd_joint6,meff_joint1,meff_joint2,meff_joint3,meff_joint4,meff_joint5,meff_joint6
227,12.76000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450154,-0.894473195,-1.570632935,0.000094880,-0.015486035,0.006073535,-0.004381044,-0.004419184,-0.000869824,0.000014,-14.337563,6.113468,0.274908,-0.536145,0.067335
228,12.77000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450154,-0.894473195,-1.570632815,0.000096862,-0.015479518,0.006047344,-0.004334230,-0.005947409,-0.001691258,0.000011,-14.337567,6.113475,0.274907,-0.536146,0.067335
229,12.78000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450152,-0.894473135,-1.570632696,0.000096955,-0.015479874,0.006046238,-0.004332835,-0.005944276,-0.001689569,0.000015,-14.337558,6.113463,0.274908,-0.536144,0.067335
230,12.79000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450154,-0.894473135,-1.570632815,0.000094838,-0.015485991,0.006073998,-0.004381932,-0.004419517,-0.000870150,0.000013,-14.337586,6.113486,0.274908,-0.536147,0.067335
231,12.80000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450151,-0.894473016,-1.570632577,0.000094901,-0.015486114,0.006073214,-0.004380658,-0.004418958,-0.000869749,0.000014,-14.337553,6.113462,0.274908,-0.536144,0.067335
232,12.81000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450149,-0.894472897,-1.570632577,0.000094835,-0.015485991,0.006074070,-0.004381992,-0.004419922,-0.000870408,0.000013,-14.337581,6.113482,0.274908,-0.536147,0.067335
233,12.82000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450143,-0.894472659,-1.570632219,0.000097030,-0.015480075,0.006045135,-0.004331248,-0.005947261,-0.001691152,0.000015,-14.337531,6.113448,0.274908,-0.536142,0.067335
234,12.83000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450146,-0.894472718,-1.570632458,0.000096774,-0.015479816,0.006048529,-0.004336583,-0.005903126,-0.001667729,0.000011,-14.337609,6.113501,0.274907,-0.536149,0.067335
235,12.84000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450148,-0.894472718,-1.570632458,0.000096797,-0.015479787,0.006048263,-0.004336056,-0.005905164,-0.001668697,0.000014,-14.337564,6.113471,0.274908,-0.536145,0.067335
236,12.85000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450151,-0.894472718,-1.570632458,0.000096817,-0.015479915,0.006048173,-0.004335933,-0.005906136,-0.001669227,0.000014,-14.337573,6.113474,0.274908,-0.536146,0.067335
237,12.86000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450153,-0.894472718,-1.570632458,0.000096819,-0.015479845,0.006048148,-0.004335849,-0.005910233,-0.001671420,0.000014,-14.337565,6.113472,0.274908,-0.536146,0.067335
238,12.87000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450156,-0.894472718,-1.570632577,0.000096805,-0.015479887,0.006048353,-0.004336216,-0.005907106,-0.001669743,0.000014,-14.337573,6.113475,0.274908,-0.536146,0.067335
239,12.88000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450159,-0.894472778,-1.570633054,0.000096779,-0.015479829,0.006048870,-0.004336793,-0.005911289,-0.001671962,0.000013,-14.337582,6.113481,0.274908,-0.536146,0.067335
240,12.89000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450160,-0.894472778,-1.570632815,0.000096865,-0.015479982,0.006047689,-0.004334728,-0.005898107,-0.001664584,0.000014,-14.337536,6.113455,0.274908,-0.536143,0.067335
241,12.90000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450163,-0.894472897,-1.570633173,0.000096812,-0.015479822,0.006048591,-0.004336152,-0.005926957,-0.001680253,0.000013,-14.337600,6.113492,0.274908,-0.536148,0.067335
242,12.91000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450166,-0.894472957,-1.570632935,0.000094851,-0.015485935,0.006074229,-0.004381604,-0.004423112,-0.000871753,0.000013,-14.337548,6.113459,0.274908,-0.536144,0.067335
243,12.92000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450158,-0.894472659,-1.570632696,0.000097020,-0.015480082,0.006045483,-0.004331542,-0.005933587,-0.001683623,0.000015,-14.337523,6.113443,0.274908,-0.536142,0.067335
244,12.93000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450157,-0.894472718,-1.570632577,0.000096836,-0.015479941,0.006047909,-0.004335342,-0.005900994,-0.001666276,0.000011,-14.337599,6.113495,0.274907,-0.536148,0.067335
245,12.94000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450161,-0.894472778,-1.570632935,0.000096829,-0.015479956,0.006048299,-0.004335862,-0.005925714,-0.001679708,0.000014,-14.337596,6.113488,0.274908,-0.536147,0.067335
246,12.95000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450164,-0.894472897,-1.570632815,0.000096778,-0.015479892,0.006048939,-0.004336741,-0.005893388,-0.001662214,0.000012,-14.337560,6.113469,0.274908,-0.536145,0.067335
247,12.96000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450166,-0.894472957,-1.570633173,0.000096780,-0.015479567,0.006048751,-0.004336378,-0.005919086,-0.001676071,0.000012,-14.337561,6.113471,0.274907,-0.536145,0.067335
248,12.97000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450170,-0.894473016,-1.570633054,0.000094854,-0.015486029,0.006074257,-0.004381706,-0.004419528,-0.000869905,0.000016,-14.337564,6.113467,0.274908,-0.536145,0.067335
249,12.98000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450161,-0.894472837,-1.570632696,0.000094955,-0.015486163,0.006072650,-0.004379550,-0.004420943,-0.000870649,0.000015,-14.337536,6.113449,0.274907,-0.536142,0.067335
250,12.99000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450160,-0.894472778,-1.570632577,0.000096786,-0.015480015,0.006048684,-0.004336659,-0.005884612,-0.001657560,0.000011,-14.337600,6.113497,0.274907,-0.536148,0.067335
251,13.00000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450162,-0.894472778,-1.570632815,0.000096866,-0.015479971,0.006047677,-0.004335031,-0.005930894,-0.001682465,0.000015,-14.337567,6.113472,0.274908,-0.536145,0.067335
252,13.01000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450168,-0.894472957,-1.570633411,0.000096729,-0.015479727,0.006049585,-0.004337722,-0.005900343,-0.001665999,0.000012,-14.337581,6.113483,0.274908,-0.536147,0.067335
253,13.02000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450167,-0.894472957,-1.570633173,0.000096838,-0.015479710,0.006048103,-0.004335132,-0.005907810,-0.001669691,0.000014,-14.337537,6.113453,0.274908,-0.536143,0.067335
254,13.03000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450172,-0.894473076,-1.570633054,0.000096774,-0.015479818,0.006049113,-0.004336768,-0.005898795,-0.001665026,0.000013,-14.337591,6.113487,0.274908,-0.536147,0.067335
255,13.04000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450173,-0.894473135,-1.570633411,0.000096803,-0.015479764,0.006048724,-0.004336360,-0.005919406,-0.001676236,0.000014,-14.337569,6.113472,0.274907,-0.536145,0.067335
256,13.05000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450176,-0.894473195,-1.570633173,0.000094868,-0.015485996,0.006074129,-0.004381357,-0.004421880,-0.000871098,0.000015,-14.337551,6.113460,0.274908,-0.536144,0.067335
257,13.06000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450171,-0.894473195,-1.570632935,0.000096942,-0.015479841,0.006046757,-0.004333299,-0.005943732,-0.001689103,0.000014,-14.337555,6.113463,0.274907,-0.536144,0.067335
258,13.07000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450171,-0.894473135,-1.570632815,0.000096937,-0.015479896,0.006046681,-0.004333381,-0.005943176,-0.001688944,0.000014,-14.337569,6.113472,0.274908,-0.536145,0.067335
259,13.08000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450170,-0.894473135,-1.570632696,0.000094875,-0.015485991,0.006073578,-0.004381218,-0.004419302,-0.000869949,0.000013,-14.337564,6.113471,0.274908,-0.536145,0.067335
260,13.09000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450167,-0.894473135,-1.570632577,0.000094872,-0.015486100,0.006073619,-0.004381368,-0.004418673,-0.000869688,0.000013,-14.337571,6.113476,0.274908,-0.536146,0.067335
261,13.10000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450164,-0.894473076,-1.570632577,0.000094846,-0.015485996,0.006073875,-0.004381889,-0.004418729,-0.000869787,0.000013,-14.337569,6.113474,0.274908,-0.536146,0.067335
262,13.11000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450163,-0.894473076,-1.570632577,0.000096913,-0.015479939,0.006046876,-0.004333933,-0.005943568,-0.001689356,0.000013,-14.337567,6.113474,0.274908,-0.536145,0.067335
263,13.12000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450162,-0.894473076,-1.570632815,0.000094877,-0.015486123,0.006073542,-0.004381283,-0.004418548,-0.000869661,0.000014,-14.337562,6.113469,0.274908,-0.536145,0.067335
264,13.13000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450159,-0.894472957,-1.570632696,0.000094900,-0.015486125,0.006073239,-0.004380672,-0.004418713,-0.000869584,0.000013,-14.337562,6.113467,0.274908,-0.536145,0.067335
265,13.14000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450156,-0.894472897,-1.570632696,0.000096799,-0.015479978,0.006048461,-0.004336363,-0.005886971,-0.001658850,0.000012,-14.337582,6.113484,0.274908,-0.536147,0.067335
266,13.15000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450162,-0.894473016,-1.570633054,0.000096789,-0.015479896,0.006048893,-0.004336718,-0.005918845,-0.001676015,0.000013,-14.337594,6.113488,0.274908,-0.536147,0.067335
267,13.16000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450163,-0.894473016,-1.570632815,0.000094875,-0.015485933,0.006073682,-0.004381003,-0.004422506,-0.000871574,0.000014,-14.337527,6.113448,0.274908,-0.536142,0.067335
268,13.17000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450159,-0.894472897,-1.570632696,0.000096968,-0.015479978,0.006046203,-0.004332680,-0.005942061,-0.001688311,0.000015,-14.337560,6.113465,0.274908,-0.536144,0.067335
269,13.18000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450159,-0.894472897,-1.570632458,0.000094867,-0.015486072,0.006073779,-0.004381390,-0.004421016,-0.000870887,0.000013,-14.337581,6.113481,0.274908,-0.536147,0.067335
270,13.19000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450155,-0.894472778,-1.570632458,0.000096950,-0.015479926,0.006046284,-0.004333042,-0.005944950,-0.001690049,0.000014,-14.337548,6.113461,0.274908,-0.536144,0.067335
271,13.20000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450153,-0.894472718,-1.570632219,0.000094885,-0.015486050,0.006073314,-0.004380911,-0.004420971,-0.000870916,0.000013,-14.337570,6.113472,0.274908,-0.536146,0.067335
272,13.21000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450148,-0.894472599,-1.570631981,0.000094895,-0.015486110,0.006073057,-0.004380768,-0.004418204,-0.000869526,0.000014,-14.337561,6.113467,0.274908,-0.536145,0.067335
273,13.22000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450146,-0.894472659,-1.570632458,0.000096796,-0.015479853,0.006048270,-0.004336394,-0.005908341,-0.001670648,0.000012,-14.337588,6.113489,0.274907,-0.536148,0.067335
274,13.23000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450151,-0.894472778,-1.570633054,0.000096746,-0.015479661,0.006049060,-0.004337107,-0.005907235,-0.001669850,0.000012,-14.337577,6.113480,0.274908,-0.536147,0.067335
275,13.24000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450152,-0.894472778,-1.570632935,0.000096845,-0.015479760,0.006048024,-0.004335152,-0.005921781,-0.001677376,0.000015,-14.337558,6.113466,0.274908,-0.536145,0.067335
276,13.25000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450158,-0.894472897,-1.570632815,0.000096769,-0.015479873,0.006049071,-0.004336883,-0.005892430,-0.001661688,0.000013,-14.337577,6.113479,0.274908,-0.536146,0.067335
277,13.26000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450159,-0.894472957,-1.570633173,0.000096811,-0.015479708,0.006048533,-0.004336100,-0.005926231,-0.001679920,0.000014,-14.337565,6.113472,0.274907,-0.536145,0.067335
278,13.27000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450164,-0.894473016,-1.570633054,0.000094843,-0.015485970,0.006074327,-0.004381775,-0.004422526,-0.000871527,0.000014,-14.337558,6.113466,0.274908,-0.536145,0.067335
279,13.28000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450158,-0.894472957,-1.570632696,0.000096998,-0.015480012,0.006045924,-0.004332075,-0.005941197,-0.001687745,0.000015,-14.337537,6.113449,0.274907,-0.536142,0.067335
280,13.29000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450159,-0.894472957,-1.570632577,0.000094857,-0.015486067,0.006073909,-0.004381594,-0.004420298,-0.000870521,0.000013,-14.337589,6.113486,0.274908,-0.536147,0.067335
281,13.30000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450153,-0.894472837,-1.570632339,0.000094914,-0.015486078,0.006072926,-0.004380334,-0.004419429,-0.000870057,0.000014,-14.337541,6.113456,0.274908,-0.536143,0.067335
282,13.31000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450152,-0.894472778,-1.570632100,0.000094844,-0.015486017,0.006073899,-0.004381825,-0.004420257,-0.000870659,0.000013,-14.337584,6.113486,0.274908,-0.536147,0.067335
283,13.32000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450146,-0.894472599,-1.570631862,0.000094911,-0.015486122,0.006072715,-0.004380405,-0.004418709,-0.000869873,0.000015,-14.337541,6.113454,0.274908,-0.536143,0.067335
284,13.33000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450144,-0.894472599,-1.570632100,0.000096799,-0.015480042,0.006048077,-0.004336335,-0.005886585,-0.001659003,0.000012,-14.337586,6.113488,0.274908,-0.536147,0.067335
285,13.34000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450149,-0.894472718,-1.570632935,0.000094737,-0.015485903,0.006075448,-0.004384247,-0.004419748,-0.000870557,0.000013,-14.337602,6.113495,0.274908,-0.536148,0.067335
286,13.35000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450149,-0.894472778,-1.570632696,0.000094852,-0.015485968,0.006074130,-0.004381612,-0.004420520,-0.000870489,0.000014,-14.337539,6.113454,0.274908,-0.536143,0.067335
287,13.36000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450144,-0.894472778,-1.570632458,0.000094894,-0.015486075,0.006073304,-0.004380668,-0.004422443,-0.000871589,0.000014,-14.337556,6.113462,0.274908,-0.536144,0.067335
288,13.37000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450143,-0.894472599,-1.570632339,0.000096921,-0.015479827,0.006046659,-0.004333583,-0.005947551,-0.001691454,0.000013,-14.337568,6.113474,0.274907,-0.536146,0.067335
289,13.38000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450140,-0.894472599,-1.570631981,0.000096867,-0.015480015,0.006047334,-0.004334771,-0.005901962,-0.001666958,0.000014,-14.337562,6.113471,0.274908,-0.536145,0.067335
290,13.39000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450149,-0.894472718,-1.570633054,0.000096713,-0.015479755,0.006049572,-0.004338261,-0.005912918,-0.001673204,0.000012,-14.337615,6.113503,0.274907,-0.536149,0.067335
291,13.40000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450149,-0.894472659,-1.570632935,0.000096842,-0.015479693,0.006048027,-0.004335210,-0.005917065,-0.001674833,0.000014,-14.337533,6.113450,0.274908,-0.536143,0.067335
292,13.41000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450155,-0.894472778,-1.570632815,0.000096751,-0.015479783,0.006049321,-0.004337174,-0.005898798,-0.001665086,0.000013,-14.337592,6.113487,0.274908,-0.536147,0.067335
293,13.42000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021211,1.051750064,1.724586725,0.000450154,-0.894472778,-1.570632577,0.000096853,-0.015479879,0.006047843,-0.004335197,-0.005913487,-0.001672985,0.000015,-14.337544,6.113456,0.274908,-0.536143,0.067335
294,13.43000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450161,-0.894472897,-1.570633292,0.000096698,-0.015479654,0.006049989,-0.004338511,-0.005906929,-0.001669715,0.000012,-14.337605,6.113497,0.274907,-0.536149,0.067335
295,13.44000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450160,-0.894472837,-1.570633054,0.000096868,-0.015479829,0.006047629,-0.004334500,-0.005905670,-0.001668561,0.000014,-14.337518,6.113441,0.274908,-0.536142,0.067335
296,13.45000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450167,-0.894472957,-1.570633650,0.000096713,-0.015479615,0.006049975,-0.004338003,-0.005909919,-0.001671133,0.000012,-14.337617,6.113505,0.274907,-0.536150,0.067335
297,13.46000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450165,-0.894472897,-1.570633411,0.000096877,-0.015479930,0.006047813,-0.004334494,-0.005894612,-0.001662448,0.000015,-14.337521,6.113441,0.274908,-0.536142,0.067335
298,13.47000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450170,-0.894472957,-1.570633531,0.000096813,-0.015479876,0.006048945,-0.004336186,-0.005918785,-0.001675646,0.000013,-14.337607,6.113497,0.274908,-0.536149,0.067335
299,13.48000,10.50000000,8.08969975,0.00000000,90.0000077,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,-0.000021210,1.051750064,1.724586725,0.000450170,-0.894473016,-1.570633292,0.000096879,-0.015479929,0.006047681,-0.004334453,-0.005899813,-0.001665317,0.000014,-14.337529,6.113448,0.274908,-0.536143,0.067335
