seg,step,t,cmd_joint1,cmd_joint2,cmd_joint3,cmd_joint4,cmd_joint5,cmd_joint6,q_joint1,q_joint2,q_joint3,q_joint4,q_joint5,q_joint6,qd_joint1,qd_joint2,qd_joint3,qd_joint4,qd_joint5,qd_joint6,meff_joint1,meff_joint2,meff_joint3,meff_joint4,meff_joint5,meff_joint6,aeff_joint1,aeff_joint2,aeff_joint3,aeff_joint4,aeff_joint5,aeff_joint6,grav_joint1,grav_joint2,grav_joint3,grav_joint4,grav_joint5,grav_joint6,cor_joint1,cor_joint2,cor_joint3,cor_joint4,cor_joint5,cor_joint6,base_vx,base_vy,base_vz,base_wx,base_wy,base_wz
A,214,7.23000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017604,1.053142905,1.724494219,0.000433651,-0.894472718,-1.570638657,0.058055181,0.022587037,0.013554182,0.052007649,-0.037695713,-0.049669258,0.223852,-15.007765,6.319888,0.278017,-0.536339,0.067702,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049925,1.811221,0.000000,-0.000751,-0.004903,0.000100,0.003106,-0.000517,0.000454,0.00591754,-0.00089476,0.02437561,-0.00139071,0.01257877,-0.01131812
A,215,7.24000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017750,1.053131104,1.724494696,0.000434054,-0.894472122,-1.570637941,0.011118898,-0.151663601,-0.138650045,0.004026756,-0.109917670,-0.013646879,0.011720,-13.748857,5.912067,0.270225,-0.536375,0.066484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049885,1.811513,0.000000,0.002629,-0.012665,-0.019224,0.003268,0.001223,-0.000707,-0.00093136,-0.00755979,0.00418817,-0.04145121,0.00420674,-0.00126574
A,216,7.25000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016696,1.053131938,1.724496126,0.000433654,-0.894472897,-1.570638180,0.002087753,0.001695830,-0.046816286,-0.036948193,-0.147030652,0.026660241,0.366758,-14.394825,6.117332,0.257414,-0.532886,0.067287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049980,1.811193,0.000000,-0.000323,-0.004073,-0.001877,0.002313,0.000002,0.000033,0.00402338,-0.00121711,0.03114737,-0.01712914,-0.00687524,0.00587172
A,217,7.26000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017360,1.053128004,1.724495292,0.000433662,-0.894473016,-1.570638180,0.024380011,-0.118507333,-0.101611614,0.021877253,-0.091916233,-0.036866680,-0.320592,-14.125042,6.044333,0.280671,-0.536548,0.067504,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050323,1.811192,0.000000,0.006608,-0.008943,-0.011435,0.003034,0.003959,-0.002613,-0.00663563,-0.00225047,0.00036598,-0.02524759,0.02184676,0.00022091
A,218,7.27000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017459,1.053139567,1.724494100,0.000434474,-0.894473672,-1.570638418,-0.024957245,0.115788341,0.085498974,0.007917864,-0.038156077,-0.018510357,0.232666,-14.911636,6.298865,0.288892,-0.539313,0.066531,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049953,1.811423,0.000000,0.007342,-0.010235,-0.009745,0.003244,0.002732,-0.001312,0.00770056,0.00701310,0.03115907,0.02607134,-0.00853908,0.02934128
A,219,7.28000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017264,1.053130269,1.724495292,0.000433286,-0.894473493,-1.570638537,-0.000368621,-0.104996204,-0.095712036,-0.010036689,-0.090398528,-0.012464532,-0.194458,-13.750089,5.959592,0.261871,-0.531135,0.068460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050335,1.811229,0.000000,0.002429,-0.004887,-0.011250,0.000919,0.001815,-0.001364,-0.01180475,0.00015248,0.00354226,-0.02315105,0.02295237,0.00914690
A,220,7.29000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018282,1.053129673,1.724494934,0.000432764,-0.894474745,-1.570638895,-0.039875861,-0.106209897,-0.109376885,-0.109227434,-0.105123565,0.097939752,-0.318703,-14.069425,6.113671,0.294979,-0.528008,0.065925,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049883,1.811229,0.000000,-0.005440,-0.008358,-0.016918,0.003161,-0.004238,0.003341,0.00178534,-0.00224369,0.01230822,-0.03687822,-0.02972443,-0.00763279
A,221,7.30000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017548,1.053127170,1.724495173,0.000433760,-0.894473433,-1.570638180,-0.060575072,0.048389714,0.062542677,-0.134964287,0.000473707,0.125689790,0.251335,-14.722443,6.061721,0.254824,-0.545948,0.068156,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049889,1.811229,0.000000,0.005449,-0.002813,-0.013369,0.003789,0.003886,-0.002475,0.00406229,0.00079571,0.01560610,0.01462394,-0.05122248,-0.01787188
A,222,7.31000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016151,1.053138614,1.724493623,0.000435467,-0.894472361,-1.570638061,-0.039758593,-0.070101000,-0.078557253,-0.015757276,-0.102011546,-0.003175177,0.939268,-14.815039,6.294697,0.267726,-0.548368,0.067370,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049595,1.812287,0.000000,-0.007389,-0.006892,-0.006441,0.002419,-0.003162,0.001810,-0.00110639,-0.00544678,0.01779676,-0.02488513,-0.01176383,0.02845635
A,223,7.32000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017950,1.053128481,1.724494696,0.000433539,-0.894472718,-1.570638180,-0.085008711,0.053154003,0.054125749,-0.104792520,-0.046963125,0.085551746,-1.185873,-13.735290,5.940664,0.288082,-0.522522,0.067351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049911,1.810950,0.000000,0.005966,-0.013764,-0.002435,0.006960,0.003419,-0.001780,0.00365727,-0.00096649,0.02179223,0.00412010,-0.02406738,0.03455711
A,224,7.33000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016663,1.053127289,1.724495769,0.000433480,-0.894472778,-1.570638537,-0.099563494,-0.093217663,-0.111241147,-0.146715626,-0.131879777,0.120966621,0.613054,-14.270096,6.086050,0.256520,-0.535477,0.067293,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049938,1.810950,0.000000,-0.018136,-0.022301,-0.013057,0.010544,-0.008792,0.005978,-0.00276214,-0.00427681,0.01667398,-0.03458483,-0.02998612,0.03452212
A,225,7.34000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000015495,1.053137302,1.724495411,0.000434445,-0.894473553,-1.570638537,-0.053851921,-0.054710150,-0.075959459,-0.050133865,-0.101909086,0.031364821,0.865247,-14.749905,6.271488,0.271376,-0.540772,0.066672,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049950,1.811636,0.000000,-0.006728,-0.009018,-0.004917,0.003977,-0.003082,0.001993,-0.00298096,0.00044462,0.01913075,-0.01908797,-0.02018037,0.02788362
A,226,7.35000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016305,1.053130865,1.724496007,0.000433586,-0.894473732,-1.570638895,-0.105751693,0.018753441,0.046313345,-0.129487008,0.005950006,0.119140714,-0.681420,-14.028319,5.999784,0.274576,-0.530296,0.067424,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049953,1.811331,0.000000,0.004277,-0.024624,-0.011900,0.011839,0.002320,-0.000962,0.01004437,-0.00167559,0.01333820,0.00266868,-0.05190838,0.03795105
A,227,7.36000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000015511,1.053129435,1.724496722,0.000433378,-0.894473314,-1.570639014,-0.078738347,-0.241576552,-0.207372531,-0.048712499,-0.141291633,0.028569495,0.288128,-14.229351,6.088873,0.261482,-0.536298,0.067867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049953,1.811031,0.000000,-0.053956,-0.033714,-0.068657,0.006321,-0.020382,0.009981,-0.00013530,-0.02149013,0.00287449,-0.08380391,0.00134413,0.07783604
A,228,7.37000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000015720,1.053125858,1.724498749,0.000431954,-0.894474804,-1.570639729,-0.025498049,-0.045249082,-0.023612805,-0.089426465,-0.067472801,0.086295381,-0.264720,-13.879917,6.053468,0.275039,-0.522522,0.066328,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050449,1.810905,0.000000,-0.004631,-0.004873,-0.011974,0.000354,-0.002174,0.001393,0.00862575,-0.00599059,0.01327504,-0.02945046,-0.02584420,0.01350230
A,229,7.38000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017287,1.053131461,1.724495530,0.000433589,-0.894473076,-1.570639133,-0.016424522,-0.033438638,-0.010233432,-0.098132275,-0.044222672,0.088742957,-0.477573,-14.906749,6.197536,0.300232,-0.552865,0.068817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049885,1.811131,0.000000,0.002121,0.002741,-0.006983,-0.000453,0.000131,0.000319,-0.00110145,-0.00575389,0.01282169,-0.01682940,-0.02999969,-0.02968122
A,230,7.39000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016073,1.053137779,1.724495173,0.000434898,-0.894473374,-1.570639372,0.019926395,-0.032382503,-0.064955585,0.043735892,-0.145820051,-0.063154310,0.918484,-14.727109,6.213249,0.267814,-0.541633,0.066174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049908,1.812025,0.000000,-0.000133,-0.002739,-0.004106,0.001631,0.000307,-0.000450,-0.00626051,-0.00288742,0.02546208,-0.02329488,0.01343661,0.00938741
A,231,7.40000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017895,1.053133130,1.724494696,0.000433958,-0.894473374,-1.570639491,0.002983843,0.048994943,0.021957478,-0.031417608,-0.073593237,0.019752432,-1.144194,-14.303546,6.029062,0.288705,-0.533449,0.068568,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049889,1.811383,0.000000,-0.000482,-0.001429,-0.001676,0.000590,-0.000003,-0.000011,-0.00082898,0.00452214,0.02395897,0.01084812,-0.00522758,-0.01270274
A,232,7.41000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018755,1.053134203,1.724494219,0.000433189,-0.894473612,-1.570639491,0.004054185,-0.027707092,-0.048032820,-0.028524991,-0.115192629,0.021340908,-0.442220,-14.135079,6.130711,0.288527,-0.531708,0.067653,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049873,1.810996,0.000000,-0.000148,-0.001921,-0.003582,0.000709,-0.000099,0.000110,0.00170707,-0.00307950,0.02325168,-0.02242709,0.00410391,0.00022730
A,233,7.42000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000015588,1.053135753,1.724496007,0.000434085,-0.894474804,-1.570639491,0.013823809,0.033279534,0.016117465,0.030228518,-0.076023400,-0.050216101,1.619247,-14.428468,6.129631,0.234455,-0.535642,0.065311,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049906,1.812064,0.000000,-0.000797,-0.001100,-0.000721,0.000923,-0.000600,0.000393,-0.00413205,0.00300290,0.02240128,0.00208076,0.01085512,0.01382418
A,234,7.43000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017458,1.053133130,1.724494696,0.000434059,-0.894474566,-1.570639610,-0.021306114,0.066718683,0.047788627,-0.062053949,-0.060249962,0.048180502,-0.925119,-14.197461,6.066907,0.296381,-0.539028,0.068274,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049858,1.811956,0.000000,0.002707,-0.002668,-0.005206,0.001067,0.001873,-0.001173,0.00191124,0.00707363,0.02270506,0.01562367,-0.02074351,-0.00591357
A,235,7.44000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017699,1.053136230,1.724494457,0.000433275,-0.894473791,-1.570639491,0.026689205,-0.031478468,-0.039300010,-0.037991460,-0.105918288,0.043023281,-0.286975,-14.446751,6.169908,0.277364,-0.536089,0.069061,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049763,1.811237,0.000000,0.004963,-0.001181,-0.008076,-0.000313,0.001763,-0.000804,0.00657783,-0.00845681,0.02507867,-0.03087895,-0.00931962,-0.01832557
A,236,7.45000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017041,1.053130269,1.724495530,0.000434038,-0.894475520,-1.570639372,-0.022021845,0.046892524,0.036723852,-0.024739100,-0.054242153,0.010199594,0.669919,-14.134581,6.010360,0.269209,-0.529760,0.063687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050291,1.811665,0.000000,0.002355,-0.002423,-0.003651,0.000884,0.001378,-0.000829,0.00239985,0.00458289,0.01963656,0.00965503,-0.02037363,0.00320915
A,237,7.46000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017764,1.053130031,1.724495173,0.000433154,-0.894473970,-1.570638895,-0.002555978,0.043259554,0.028668195,-0.029114060,-0.081848860,0.026005626,-0.763693,-14.465142,6.104138,0.273454,-0.538378,0.069944,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049883,1.811384,0.000000,-0.000504,-0.003175,-0.001453,0.001330,-0.000204,0.000175,0.00830896,-0.00334699,0.02658694,-0.00517624,-0.00418523,0.01166455
A,238,7.47000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017794,1.053133130,1.724494576,0.000433147,-0.894473493,-1.570638895,0.014424285,0.070412517,0.057297647,-0.009854461,-0.058886301,0.009584043,0.064087,-14.274533,6.160417,0.280246,-0.537223,0.067690,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049877,1.811486,0.000000,-0.001059,-0.003446,-0.002935,0.001264,-0.000730,0.000526,0.00452488,0.00567390,0.02253055,0.01296316,0.00208770,0.00028944
A,239,7.48000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018255,1.053140283,1.724493980,0.000433374,-0.894474208,-1.570638895,0.005520366,-0.042115763,-0.061108641,-0.015264029,-0.076502182,0.006724821,0.010467,-14.718357,6.228621,0.289689,-0.534696,0.066345,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049902,1.811511,0.000000,0.000338,-0.001633,-0.002477,0.000608,0.000101,-0.000026,0.00329474,0.00062793,0.02070782,-0.01722178,-0.00397220,-0.00198751
A,240,7.49000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017349,1.053128362,1.724495888,0.000433396,-0.894473493,-1.570638776,-0.018300230,0.080993108,0.073754795,-0.040804975,-0.063101321,0.031354539,0.112746,-13.897973,5.908828,0.246399,-0.537304,0.067675,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049896,1.811384,0.000000,0.001879,-0.006076,-0.003354,0.002319,0.000843,-0.000363,0.00610994,-0.00094197,0.02546127,0.00745366,-0.00684475,0.01684445
A,241,7.50000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000018350,1.053144574,1.724493146,0.000433858,-0.894472897,-1.570638657,-0.028827330,-0.035045050,-0.019231580,-0.033546001,-0.015755324,0.023035645,-0.086683,-14.994397,6.383312,0.308116,-0.542428,0.068194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049862,1.811588,0.000000,-0.001612,-0.001795,-0.001851,0.000757,-0.000865,0.000561,-0.00119930,-0.00368067,0.01623005,-0.01338252,-0.00864630,0.00616961
A,242,7.51000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017048,1.053128600,1.724496126,0.000433539,-0.894473553,-1.570638776,-0.023666505,0.060556445,0.073906347,-0.065471664,-0.031588480,0.056864355,0.466014,-13.657941,5.844610,0.243085,-0.528704,0.065776,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049896,1.811383,0.000000,0.004215,-0.002459,-0.004856,0.001482,0.002647,-0.001640,0.00070721,-0.00411557,0.02119746,0.00289787,-0.02574933,-0.01162740
A,243,7.52000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000014937,1.053138256,1.724496126,0.000434777,-0.894472659,-1.570638299,-0.001806351,0.019190915,0.020588506,0.017819166,-0.065517008,-0.031894494,1.079219,-14.771717,6.264889,0.252093,-0.546380,0.067832,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049910,1.812159,0.000000,-0.001064,-0.001334,-0.000547,0.000648,-0.000448,0.000248,-0.00317187,-0.00336564,0.02156203,-0.00581395,0.00042849,0.01804613
A,244,7.53000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017837,1.053129554,1.724495649,0.000433046,-0.894472599,-1.570638537,-0.000031630,-0.136743635,-0.112867251,-0.015147738,-0.088087775,-0.003121434,-1.624612,-13.957776,5.970434,0.304217,-0.527039,0.068289,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049881,1.811055,0.000000,0.002808,-0.008840,-0.019246,0.001441,0.001962,-0.001493,-0.01012894,-0.00688725,0.00193806,-0.03719942,0.02165811,0.00596428
A,245,7.54000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016822,1.053145528,1.724494934,0.000433428,-0.894473195,-1.570638776,-0.044626903,-0.008663538,-0.028470125,-0.057457197,-0.042041562,0.045379139,0.828268,-14.986172,6.374048,0.279976,-0.537190,0.066835,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049952,1.811739,0.000000,-0.000979,-0.004262,-0.001313,0.002300,-0.000343,0.000308,-0.00232840,0.00220122,0.02494303,-0.00777251,-0.01736914,0.01550334
A,246,7.55000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017447,1.053128123,1.724496007,0.000433250,-0.894473135,-1.570638299,-0.094245896,-0.011019103,0.015601518,-0.151705638,-0.015037421,0.135616928,-0.559605,-13.622162,5.827456,0.265167,-0.533379,0.066855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049881,1.811350,0.000000,-0.000179,-0.014253,-0.007531,0.009088,-0.000032,0.000465,0.00112793,-0.00461047,0.01257558,-0.00804466,-0.04522520,0.01044683
A,247,7.56000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016263,1.053132653,1.724495530,0.000434734,-0.894473612,-1.570638180,-0.001356252,-0.081835598,-0.108844571,-0.004527335,-0.147395670,-0.017570876,0.896358,-14.712851,6.186880,0.266759,-0.542265,0.066017,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049980,1.811946,0.000000,0.000033,-0.005477,-0.009957,0.001692,-0.000263,0.000235,-0.00678296,-0.00640240,0.02112531,-0.03479309,-0.00417352,-0.00179138
A,248,7.57000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017134,1.053129673,1.724495649,0.000433785,-0.894472718,-1.570638418,-0.011653761,0.085959904,0.074986428,-0.031353176,-0.070339061,0.017103104,-0.697533,-14.071526,6.056967,0.278935,-0.533950,0.068719,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049889,1.811402,0.000000,0.001268,-0.005617,-0.003428,0.002197,0.000691,-0.000322,-0.00226125,-0.00052066,0.02689402,0.00816074,-0.00381017,0.00234889
A,249,7.58000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016957,1.053128123,1.724495888,0.000434290,-0.894474566,-1.570638776,-0.005371186,0.025004370,-0.016240889,0.030727100,-0.117457747,-0.059802808,0.380702,-14.503521,6.077865,0.275874,-0.532083,0.065006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.050299,1.811934,0.000000,-0.000443,-0.000247,-0.001368,0.000322,-0.000394,0.000225,-0.00941409,0.00372596,0.02389973,0.00239127,0.01357251,0.01372792
A,250,7.59000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000017129,1.053133249,1.724495411,0.000433269,-0.894473314,-1.570638895,-0.040473480,-0.139084637,-0.125681221,-0.039294925,-0.094374374,0.012743015,-0.469304,-14.243871,6.202772,0.274320,-0.540999,0.071130,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049900,1.810990,0.000000,-0.006480,-0.005873,-0.019873,0.000169,-0.001884,0.000542,-0.01481057,-0.00304677,0.00322085,-0.03470286,0.02200961,0.03225964
A,251,7.60000,-0.000013934,1.049600140,1.725317310,0.000005611,-0.895087034,-1.570801910,0.000016246,1.053140163,1.724494457,0.000435262,-0.894474506,-1.570638537,-0.061110362,-0.094016895,-0.072691798,-0.047652703,-0.076143101,0.025503969,0.944663,-14.610158,6.223547,0.277352,-0.540691,0.064324,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-0.000000,295.835052,23.049572,1.812727,0.000000,-0.013483,-0.012697,-0.021997,0.003479,-0.006701,0.004142,-0.00078518,-0.01487325,0.01765276,-0.04486114,-0.03106429,0.02123692
